name,customersAffected,customersOutNow,customersServed,timestamp,EMC
Cleburne,60,0,64,01-01-2025 06:22:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 06:37:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 06:37:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 06:53:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 06:53:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 07:07:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 07:07:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 07:23:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 07:23:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 07:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 07:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 07:53:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 07:53:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 08:08:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 08:08:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 08:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 08:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 08:38:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 08:38:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 08:53:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 08:53:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 09:07:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 09:07:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 09:22:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 09:22:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 09:38:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 09:38:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 09:52:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 09:52:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 10:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 10:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 10:22:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 10:22:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 10:37:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 10:37:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 10:53:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 10:53:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 11:07:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 11:07:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 11:22:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 11:22:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 11:37:55,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 11:37:55,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 11:52:56,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 11:52:56,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 12:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 12:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 12:22:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 12:22:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 12:37:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 12:37:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 12:52:56,Tallapoosa River Electric Coop
